price,competitor_price,demand,season,promotion,stock,rating,competitor_stock
97.54,89.29,376.0,Weekend,1,105,4.95,0
90.02,103.14,433.0,Regular,1,69,4.54,1
125.89,131.43,367.0,Regular,0,153,3.51,1
166.66,182.59,450.0,Holiday,0,152,3.14,0
178.75,183.94,325.0,Regular,0,80,4.23,0
176.73,186.36,303.0,Regular,1,114,3.01,1
103.95,117.41,386.0,Regular,0,77,4.59,1
153.09,135.27,350.0,Holiday,1,169,3.49,1
96.93,107.97,416.0,Regular,0,51,3.6,1
59.14,63.68,451.0,Regular,0,164,3.69,0
155.23,138.02,321.0,Weekend,0,188,4.53,1
51.47,51.82,486.0,Weekend,1,41,3.53,1
111.38,94.68,379.0,Regular,0,99,3.57,0
99.41,108.84,483.0,Holiday,0,61,4.08,0
154.01,155.87,318.0,Regular,1,98,3.93,1
164.94,183.08,460.0,Weekend,1,155,4.91,1
95.61,82.94,519.0,Holiday,0,65,3.53,0
171.74,175.99,373.0,Weekend,0,195,3.18,1
94.09,82.55,503.0,Holiday,0,134,4.08,1
116.95,121.51,522.0,Holiday,0,150,3.37,1
159.05,167.96,374.0,Regular,1,96,3.83,1
153.94,162.83,410.0,Weekend,0,49,3.37,1
198.11,210.71,347.0,Regular,1,47,4.76,1
83.77,97.92,389.0,Regular,0,92,3.65,1
149.35,132.44,365.0,Weekend,0,172,4.55,1
141.45,135.18,399.0,Weekend,1,184,4.9,1
187.26,194.75,333.0,Regular,0,198,4.88,1
73.45,73.4,455.0,Weekend,1,58,4.05,0
162.77,150.4,517.0,Holiday,1,102,4.97,1
135.24,137.35,359.0,Regular,0,86,4.31,0
91.2,87.5,459.0,Weekend,0,148,3.26,1
121.17,116.77,424.0,Holiday,0,57,4.78,0
100.07,112.46,397.0,Regular,1,199,3.94,1
136.9,133.2,341.0,Regular,0,71,3.31,1
183.35,164.41,327.0,Weekend,0,102,4.58,1
135.4,117.72,349.0,Regular,0,104,4.25,1
144.76,159.01,375.0,Regular,1,32,4.76,1
127.81,146.24,433.0,Regular,0,36,4.65,0
57.67,65.21,506.0,Weekend,0,103,3.64,0
84.93,79.5,438.0,Regular,1,177,3.51,1
123.8,141.34,455.0,Weekend,0,185,4.47,1
96.54,103.05,432.0,Regular,0,158,4.15,1
77.26,91.04,541.0,Weekend,1,174,3.14,0
125.62,136.25,415.0,Regular,1,57,3.36,0
98.42,93.59,568.0,Holiday,0,47,3.3,0
88.72,87.86,484.0,Holiday,0,173,4.18,0
119.6,107.04,345.0,Regular,0,122,3.17,0
69.99,61.67,371.0,Weekend,0,180,3.42,0
189.16,200.29,394.0,Weekend,1,179,4.09,1
180.16,195.91,298.0,Regular,0,172,3.27,1
156.14,165.12,355.0,Regular,1,43,3.5,0
65.93,64.54,444.0,Weekend,0,187,4.81,1
166.38,149.84,365.0,Holiday,1,174,4.39,1
171.19,153.47,329.0,Regular,0,65,3.61,1
165.16,160.14,381.0,Regular,1,103,4.75,1
67.09,65.65,505.0,Weekend,0,116,3.5,1
146.59,150.95,358.0,Regular,1,88,4.18,1
175.15,155.41,232.0,Regular,0,88,3.74,0
136.6,156.19,385.0,Weekend,0,58,4.5,1
146.96,141.52,392.0,Weekend,1,176,3.74,0
118.75,132.68,398.0,Weekend,0,94,3.5,1
129.31,130.7,402.0,Regular,0,105,4.22,1
55.16,40.37,514.0,Holiday,1,50,4.49,1
145.84,157.75,383.0,Weekend,1,84,4.07,1
62.22,70.61,471.0,Regular,0,34,4.43,1
115.25,116.35,421.0,Holiday,0,102,3.84,1
93.9,94.48,369.0,Regular,0,93,4.59,1
131.81,115.31,411.0,Weekend,1,28,4.17,1
70.01,76.25,473.0,Regular,0,32,3.39,1
153.75,170.2,448.0,Weekend,1,139,4.78,1
169.25,152.98,298.0,Holiday,0,64,4.67,1
74.5,65.04,388.0,Regular,0,109,4.93,1
65.65,81.74,462.0,Regular,0,153,4.14,1
71.83,63.2,402.0,Regular,1,123,4.35,0
181.57,187.73,306.0,Regular,0,63,4.73,1
129.23,130.62,399.0,Regular,0,21,3.11,1
120.09,123.94,398.0,Regular,0,176,4.82,0
66.01,62.64,431.0,Regular,0,195,3.54,0
147.43,139.43,362.0,Regular,0,144,3.11,0
180.2,162.14,280.0,Regular,0,31,3.48,1
174.23,184.0,381.0,Regular,1,133,4.17,0
143.91,153.75,418.0,Holiday,0,86,3.1,1
61.29,68.12,531.0,Weekend,0,197,3.0,1
66.86,72.6,524.0,Weekend,1,30,4.28,1
57.4,47.15,454.0,Regular,0,24,3.91,1
88.62,69.52,396.0,Regular,1,64,4.69,1
70.35,82.7,445.0,Regular,0,136,3.52,1
89.01,88.65,406.0,Weekend,0,194,3.56,0
107.76,100.03,417.0,Holiday,0,153,3.16,1
191.45,175.52,242.0,Regular,0,99,4.08,1
141.56,124.07,277.0,Regular,0,113,3.73,1
175.25,169.2,408.0,Holiday,0,103,3.68,0
156.55,168.74,360.0,Regular,1,108,3.92,1
66.88,83.62,492.0,Weekend,0,130,4.7,0
160.39,176.26,365.0,Weekend,0,86,3.21,1
91.26,108.06,428.0,Regular,0,194,4.05,1
145.87,162.18,404.0,Regular,1,181,3.39,0
101.14,102.23,381.0,Regular,0,31,3.42,1
199.65,188.43,386.0,Holiday,0,46,3.51,1
89.53,101.45,482.0,Weekend,1,124,3.92,0
91.87,80.42,408.0,Weekend,1,105,3.99,0
189.6,180.29,360.0,Weekend,0,136,4.74,1
53.7,43.03,432.0,Regular,1,175,4.78,1
154.5,155.1,351.0,Weekend,0,192,4.17,1
158.8,151.67,422.0,Weekend,1,149,3.56,0
175.46,161.62,285.0,Weekend,1,156,4.64,1
196.17,194.29,325.0,Regular,1,50,4.59,1
196.34,211.3,347.0,Regular,1,183,4.6,1
59.79,62.61,386.0,Regular,0,132,3.03,0
173.28,188.41,406.0,Weekend,0,124,4.51,1
146.95,134.78,365.0,Weekend,0,34,4.71,1
147.1,133.78,506.0,Holiday,0,116,4.21,1
69.25,72.28,603.0,Holiday,0,50,4.5,0
147.53,146.06,371.0,Weekend,1,174,4.55,1
197.37,203.78,499.0,Holiday,0,21,4.01,1
186.77,198.56,316.0,Regular,0,62,4.63,1
115.87,125.92,426.0,Regular,0,134,4.58,1
55.99,73.68,670.0,Holiday,1,142,4.83,1
104.34,100.27,396.0,Regular,0,20,4.84,0
173.96,162.21,384.0,Holiday,0,28,4.06,1
155.22,157.26,363.0,Regular,1,149,3.06,1
118.9,103.33,399.0,Regular,1,120,3.04,0
58.27,49.82,446.0,Regular,1,129,4.88,1
114.03,102.35,451.0,Holiday,1,159,3.67,0
120.35,116.22,360.0,Weekend,0,157,3.76,1
189.28,173.73,416.0,Holiday,1,130,3.94,0
146.16,127.44,304.0,Weekend,0,84,3.53,1
96.75,103.02,407.0,Regular,0,84,4.18,1
128.8,133.21,365.0,Regular,0,80,4.57,0
59.91,68.24,481.0,Regular,0,114,3.51,1
195.89,202.3,273.0,Regular,0,54,4.49,1
104.01,88.58,355.0,Regular,0,158,4.34,1
121.68,113.32,366.0,Weekend,0,57,4.05,0
103.29,88.47,448.0,Holiday,0,133,3.65,1
152.38,166.1,418.0,Regular,1,58,4.75,1
149.33,159.21,367.0,Weekend,0,168,3.81,1
157.3,145.36,389.0,Holiday,1,139,3.75,0
90.22,83.87,453.0,Holiday,0,183,4.28,1
97.35,116.01,404.0,Regular,1,129,4.84,1
68.79,72.55,472.0,Regular,1,39,4.02,0
148.33,160.37,404.0,Weekend,1,62,4.45,0
55.97,46.55,377.0,Regular,0,168,3.91,0
139.65,128.05,315.0,Regular,0,182,3.44,1
180.45,191.81,382.0,Regular,0,83,3.25,1
183.62,191.06,364.0,Regular,0,126,3.27,1
117.36,124.59,432.0,Regular,0,51,3.04,0
118.9,121.0,353.0,Regular,1,55,4.11,1
61.55,64.09,516.0,Weekend,0,124,3.26,1
150.61,160.04,407.0,Weekend,0,88,4.73,1
173.19,163.99,315.0,Weekend,0,128,4.97,1
86.7,80.81,414.0,Holiday,0,199,3.99,1
113.2,128.06,497.0,Weekend,1,151,3.9,1
175.83,168.18,307.0,Weekend,1,26,3.7,1
181.57,183.42,427.0,Holiday,0,103,4.28,0
86.48,94.58,530.0,Holiday,0,171,4.22,0
132.59,152.58,436.0,Weekend,1,168,3.69,0
78.87,76.29,437.0,Regular,0,166,3.69,1
65.28,62.41,414.0,Regular,1,175,4.29,1
186.67,200.37,341.0,Regular,1,179,4.11,0
173.08,185.3,422.0,Weekend,0,53,4.44,1
164.01,173.25,393.0,Weekend,0,35,4.88,1
57.31,55.84,490.0,Holiday,0,57,4.56,1
176.56,169.52,393.0,Holiday,1,134,3.61,0
115.71,120.06,362.0,Regular,0,100,4.52,0
101.36,116.41,459.0,Weekend,0,138,3.9,0
131.97,147.32,354.0,Regular,1,151,4.56,1
63.7,48.04,433.0,Regular,1,75,4.77,0
163.5,160.63,337.0,Holiday,0,187,3.5,1
137.37,135.95,363.0,Regular,0,139,3.48,1
77.99,97.09,442.0,Weekend,0,69,3.87,1
78.23,85.35,461.0,Weekend,0,128,3.1,1
77.64,73.93,427.0,Regular,0,136,4.37,1
58.55,39.59,430.0,Regular,1,187,4.5,1
138.17,140.79,326.0,Regular,0,125,3.69,1
176.05,159.9,269.0,Regular,0,101,3.93,1
52.62,66.0,611.0,Holiday,0,133,4.18,1
57.35,67.45,515.0,Holiday,0,68,3.15,1
135.92,134.34,448.0,Holiday,1,67,4.42,1
172.92,170.09,298.0,Weekend,1,153,4.05,1
99.01,114.9,450.0,Weekend,1,145,4.25,1
102.44,93.98,351.0,Regular,1,152,4.45,1
139.45,129.41,320.0,Regular,1,98,4.35,1
91.13,108.7,378.0,Regular,0,192,3.19,1
53.99,66.36,496.0,Regular,0,163,4.57,0
160.28,173.11,438.0,Holiday,1,131,4.22,1
143.85,131.66,273.0,Regular,0,164,4.43,0
137.11,122.85,338.0,Weekend,0,139,3.52,1
161.25,142.29,353.0,Weekend,0,120,3.44,1
151.28,140.77,362.0,Regular,0,126,4.65,1
80.88,91.85,549.0,Holiday,0,98,3.78,0
102.87,92.47,346.0,Regular,1,182,4.15,0
68.92,78.08,397.0,Regular,0,27,4.1,1
69.48,59.55,402.0,Regular,1,118,4.17,0
151.43,147.24,295.0,Regular,0,80,3.14,1
178.79,198.12,373.0,Regular,0,119,3.6,1
194.41,184.2,377.0,Holiday,0,46,3.13,1
144.25,139.31,390.0,Holiday,0,138,3.96,0
77.62,69.66,462.0,Weekend,1,39,4.8,1
65.85,50.23,536.0,Holiday,0,76,3.78,0
171.93,171.52,346.0,Regular,0,42,4.56,1
136.81,131.96,429.0,Weekend,0,119,3.57,1
142.74,150.54,400.0,Regular,0,149,4.71,0
167.22,179.92,332.0,Regular,0,174,3.84,0
155.49,157.26,500.0,Holiday,0,179,3.71,1
175.17,156.46,339.0,Weekend,0,197,4.39,1
58.43,63.19,498.0,Weekend,1,59,4.03,0
162.13,144.34,313.0,Weekend,1,123,3.67,0
177.63,182.28,360.0,Regular,0,52,3.12,1
92.92,100.32,494.0,Holiday,0,48,3.33,0
146.07,133.98,339.0,Regular,1,52,4.54,0
97.12,109.9,449.0,Weekend,1,119,4.84,0
193.7,210.14,274.0,Regular,0,164,3.34,1
55.01,67.54,495.0,Regular,0,93,4.14,1
136.97,129.17,367.0,Weekend,0,84,3.07,1
74.98,78.44,565.0,Holiday,0,141,3.58,0
156.83,173.43,361.0,Regular,0,62,3.9,1
76.38,69.21,413.0,Regular,0,136,4.47,1
85.31,98.11,485.0,Weekend,1,146,3.09,0
124.16,104.53,313.0,Weekend,0,119,4.56,1
187.23,167.37,449.0,Holiday,0,110,3.41,1
81.76,92.15,441.0,Weekend,1,62,4.52,1
71.64,82.09,454.0,Weekend,1,184,4.25,1
163.85,175.41,372.0,Weekend,0,65,3.68,1
125.09,142.29,400.0,Regular,0,44,4.45,1
186.77,171.48,283.0,Weekend,0,117,3.47,1
71.99,61.27,475.0,Holiday,0,112,3.44,1
146.89,163.04,393.0,Weekend,0,118,3.12,0
84.93,72.02,404.0,Regular,0,124,3.79,0
73.51,80.8,401.0,Weekend,0,198,3.2,1
152.51,153.73,358.0,Regular,1,93,3.84,1
139.05,122.38,351.0,Regular,0,136,3.02,0
163.22,154.63,355.0,Weekend,0,57,3.31,1
96.42,97.23,583.0,Holiday,0,185,4.86,1
117.2,131.29,442.0,Regular,1,20,4.59,1
110.82,119.12,444.0,Regular,1,73,3.47,1
197.61,202.49,322.0,Regular,1,115,4.44,1
93.84,93.68,415.0,Regular,1,41,4.34,0
94.22,86.17,344.0,Regular,0,38,3.35,0
103.18,87.95,473.0,Holiday,0,53,3.74,1
134.69,131.05,359.0,Regular,0,63,4.83,1
87.85,68.99,372.0,Regular,0,136,4.48,1
187.29,175.74,345.0,Weekend,0,128,4.52,1
89.85,87.15,432.0,Regular,0,86,4.13,0
184.37,181.12,330.0,Regular,0,133,4.33,1
65.52,47.29,407.0,Holiday,0,199,4.02,1
148.48,152.05,386.0,Weekend,1,41,4.48,1
186.05,188.04,293.0,Weekend,0,48,4.47,1
75.31,58.44,433.0,Weekend,0,161,3.06,1
195.25,212.98,339.0,Holiday,0,81,4.26,1
117.93,101.91,511.0,Holiday,1,34,4.26,1
191.86,206.05,497.0,Holiday,1,161,3.13,1
151.52,131.54,288.0,Weekend,0,134,3.82,1
95.24,110.53,446.0,Regular,0,169,4.8,1
78.25,59.03,429.0,Weekend,1,116,4.91,0
95.56,105.87,399.0,Weekend,0,106,4.56,1
63.95,58.42,499.0,Weekend,1,144,3.3,1
71.58,81.11,438.0,Regular,0,139,3.75,0
65.7,61.77,426.0,Holiday,0,26,3.37,1
113.44,96.28,497.0,Holiday,1,103,4.3,1
169.34,180.04,447.0,Weekend,0,26,4.55,1
71.21,54.06,431.0,Regular,0,36,4.77,0
69.55,86.43,424.0,Regular,0,51,4.72,0
146.51,128.55,409.0,Holiday,1,144,3.2,0
79.58,78.75,471.0,Weekend,0,98,3.25,1
64.64,73.56,497.0,Holiday,0,81,4.82,1
75.03,70.76,584.0,Holiday,0,77,4.69,0
188.56,177.25,287.0,Regular,1,130,3.92,0
173.22,183.58,372.0,Weekend,0,150,3.86,1
103.11,114.48,397.0,Regular,0,108,4.11,1
148.37,165.28,405.0,Weekend,0,99,4.19,1
130.59,125.64,387.0,Regular,1,137,3.51,0
151.57,151.82,432.0,Weekend,1,20,3.81,1
152.4,146.93,348.0,Weekend,0,129,4.24,1
144.31,134.59,368.0,Regular,1,86,3.41,0
89.92,99.96,427.0,Holiday,0,167,5.0,0
55.85,49.44,470.0,Regular,0,81,3.57,0
118.34,115.46,386.0,Regular,1,75,4.1,0
183.65,179.79,410.0,Holiday,0,75,4.11,1
135.42,143.93,400.0,Regular,1,97,3.9,1
174.86,191.57,467.0,Holiday,1,192,3.48,0
198.74,205.41,309.0,Weekend,0,98,4.13,1
74.54,73.41,363.0,Regular,0,115,3.18,1
153.77,164.93,422.0,Regular,1,165,3.77,1
151.14,156.78,442.0,Holiday,0,67,3.45,0
196.99,179.42,237.0,Regular,0,57,3.25,1
197.84,181.67,270.0,Regular,0,41,4.85,1
153.0,134.52,352.0,Holiday,0,92,4.4,0
86.54,84.81,366.0,Regular,1,148,3.34,1
169.78,182.82,299.0,Regular,0,189,4.9,1
66.05,58.58,455.0,Regular,1,144,3.43,1
167.1,162.47,354.0,Holiday,1,143,3.47,1
186.53,202.91,337.0,Regular,0,94,3.27,1
107.43,120.9,424.0,Holiday,0,176,4.46,1
144.6,151.2,378.0,Regular,1,153,4.14,1
114.52,105.19,380.0,Regular,1,75,3.12,1
115.66,100.35,380.0,Weekend,0,139,3.05,1
96.56,77.2,505.0,Holiday,0,31,4.07,0
164.32,148.6,314.0,Regular,0,58,4.3,1
190.43,182.13,314.0,Regular,0,127,4.65,0
191.11,193.18,329.0,Weekend,0,159,3.96,0
76.22,58.78,457.0,Weekend,1,52,4.35,0
181.21,166.66,311.0,Regular,0,139,4.47,1
160.61,147.86,310.0,Weekend,1,102,4.23,1
87.93,93.2,637.0,Holiday,1,38,3.7,1
60.09,64.72,464.0,Regular,0,104,3.26,1
90.2,92.23,436.0,Weekend,0,147,4.3,1
186.83,176.85,345.0,Weekend,1,62,4.54,1
144.98,139.82,346.0,Weekend,1,92,3.38,1
158.16,142.03,287.0,Regular,1,192,3.99,1
88.57,77.63,408.0,Weekend,0,105,3.79,1
157.91,173.82,320.0,Regular,0,38,3.41,1
54.22,73.41,438.0,Regular,1,184,3.49,1
106.3,112.2,501.0,Holiday,0,30,3.48,1
144.01,160.69,368.0,Regular,1,147,3.84,0
71.91,77.62,505.0,Weekend,0,172,3.78,0
173.45,154.78,309.0,Regular,1,118,4.11,1
85.25,105.13,463.0,Weekend,0,64,3.19,0
147.84,131.8,355.0,Regular,1,81,4.16,1
110.78,118.09,367.0,Weekend,0,114,3.04,0
139.41,129.52,520.0,Holiday,1,161,3.51,1
66.12,61.8,456.0,Regular,0,53,4.0,1
52.54,58.37,475.0,Holiday,0,117,4.37,1
186.43,183.89,281.0,Regular,0,79,4.54,0
90.44,80.47,412.0,Holiday,1,83,3.07,0
172.95,166.33,350.0,Weekend,0,198,4.07,1
199.9,193.56,312.0,Regular,0,61,3.71,1
81.71,100.09,481.0,Weekend,0,168,4.39,1
89.78,101.72,410.0,Regular,0,123,3.57,0
149.43,147.77,345.0,Weekend,0,152,4.49,1
194.82,182.81,315.0,Weekend,0,85,4.2,1
187.37,199.81,337.0,Regular,1,133,4.58,0
125.43,111.72,346.0,Weekend,0,155,4.97,0
169.27,157.69,290.0,Weekend,1,85,4.82,1
70.36,65.0,455.0,Regular,1,106,4.19,1
196.62,211.83,380.0,Weekend,1,81,4.79,0
194.65,179.92,328.0,Weekend,1,167,3.31,1
74.56,59.45,361.0,Regular,0,151,3.09,1
94.91,94.67,397.0,Regular,1,162,4.07,1
65.02,56.08,391.0,Weekend,0,39,4.95,1
90.76,93.51,397.0,Regular,0,43,4.42,1
172.39,170.46,337.0,Regular,1,28,3.61,1
106.75,104.15,428.0,Regular,1,135,4.34,1
63.26,47.74,421.0,Weekend,0,168,3.08,1
101.33,86.98,323.0,Regular,0,60,3.94,1
197.21,210.05,401.0,Holiday,0,32,3.47,1
144.45,159.89,359.0,Regular,0,152,3.1,0
112.42,101.81,421.0,Regular,1,65,3.5,1
74.98,59.52,430.0,Regular,0,97,4.44,1
197.93,180.06,295.0,Regular,0,90,4.1,0
173.13,177.46,320.0,Weekend,0,78,3.05,0
92.22,100.84,463.0,Weekend,1,70,3.82,1
60.51,55.42,475.0,Regular,1,35,4.5,1
58.49,65.68,483.0,Weekend,1,70,4.91,0
68.06,76.58,414.0,Regular,0,147,4.75,1
137.12,154.53,528.0,Holiday,1,189,3.0,0
189.31,171.91,281.0,Regular,0,30,3.44,1
124.51,112.2,402.0,Regular,1,87,3.42,1
176.44,159.18,337.0,Weekend,0,140,3.83,0
116.88,131.6,455.0,Weekend,0,199,4.29,1
156.29,167.99,376.0,Regular,0,157,3.31,1
159.78,162.77,463.0,Holiday,0,91,4.83,1
76.09,59.44,413.0,Regular,0,183,4.55,1
104.18,95.11,357.0,Regular,1,64,3.84,1
145.6,137.5,434.0,Weekend,0,25,4.17,1
60.6,63.03,425.0,Regular,0,25,4.08,1
104.23,94.55,394.0,Weekend,0,110,4.16,0
130.22,113.14,377.0,Weekend,0,92,4.72,1
199.43,208.66,327.0,Weekend,1,83,3.4,1
121.18,113.14,330.0,Regular,0,57,4.37,0
172.41,170.5,381.0,Regular,1,97,3.21,0
114.81,99.92,458.0,Holiday,0,82,3.92,0
169.46,181.56,461.0,Weekend,1,130,4.27,0
139.31,141.93,519.0,Holiday,0,90,3.03,1
182.99,199.05,411.0,Regular,1,39,3.22,0
111.64,111.46,438.0,Weekend,0,96,3.18,1
140.65,158.3,421.0,Regular,1,83,3.75,0
144.5,160.18,410.0,Weekend,0,56,4.24,1
112.61,115.67,430.0,Regular,0,127,4.99,1
71.65,89.0,446.0,Regular,0,183,3.51,0
64.03,56.96,407.0,Regular,1,29,3.27,1
52.5,47.13,568.0,Holiday,0,181,3.83,1
181.03,162.85,259.0,Regular,0,64,3.29,1
85.47,89.04,392.0,Regular,1,82,3.05,1
81.73,90.6,475.0,Regular,1,32,4.13,1
160.41,171.35,472.0,Holiday,1,44,4.76,1
98.0,84.0,348.0,Regular,0,146,4.72,1
125.91,123.67,396.0,Weekend,0,63,3.2,1
74.38,61.45,396.0,Weekend,0,93,3.29,0
193.96,200.45,395.0,Weekend,1,135,3.98,1
177.74,164.06,298.0,Regular,1,171,3.74,0
179.57,195.73,363.0,Regular,1,88,4.41,1
111.02,100.24,471.0,Weekend,1,66,3.99,1
164.35,156.01,381.0,Weekend,1,110,3.04,0
71.58,85.62,473.0,Regular,1,69,3.57,0
51.29,49.63,460.0,Weekend,0,135,4.8,1
53.0,33.96,441.0,Regular,1,183,4.02,1
137.99,137.77,368.0,Regular,1,52,4.6,1
118.31,101.69,404.0,Weekend,0,111,3.8,0
127.7,147.12,553.0,Holiday,0,123,4.35,1
51.12,54.64,441.0,Regular,0,150,3.34,1
113.4,103.66,518.0,Holiday,1,178,4.47,1
157.71,160.26,331.0,Weekend,1,79,4.57,1
116.4,99.48,436.0,Holiday,0,48,3.18,1
159.83,171.83,458.0,Holiday,1,191,3.37,1
84.95,101.97,473.0,Regular,0,192,3.93,1
171.97,186.95,389.0,Regular,1,135,4.27,1
138.26,131.93,372.0,Regular,1,61,4.27,0
81.61,74.65,447.0,Weekend,1,168,4.34,0
85.51,66.91,367.0,Weekend,0,51,4.43,1
144.2,150.26,369.0,Regular,1,175,4.01,1
174.49,175.89,313.0,Regular,0,194,4.15,1
112.34,110.72,329.0,Regular,0,118,3.02,0
88.75,105.05,517.0,Holiday,0,139,3.33,1
180.05,166.77,302.0,Regular,1,66,4.0,0
150.39,130.78,387.0,Weekend,1,36,4.49,1
117.21,100.15,333.0,Regular,0,48,4.62,1
123.19,112.12,359.0,Regular,1,67,4.46,1
80.64,61.97,342.0,Regular,0,149,3.97,0
144.02,144.13,365.0,Regular,0,52,3.56,0
103.81,96.37,371.0,Regular,0,147,3.89,1
199.35,186.57,358.0,Holiday,0,87,3.02,1
122.03,132.03,455.0,Weekend,1,58,4.2,1
122.88,111.06,373.0,Regular,1,152,3.15,1
134.88,142.38,437.0,Weekend,0,138,3.29,0
187.51,181.48,344.0,Weekend,1,87,4.25,1
170.12,170.6,412.0,Holiday,0,71,3.03,1
117.67,135.02,405.0,Weekend,0,199,4.15,1
157.8,139.3,301.0,Regular,0,176,4.28,1
137.94,137.95,395.0,Weekend,1,184,4.58,0
123.86,138.03,401.0,Regular,1,155,3.14,0
78.85,82.37,380.0,Regular,0,167,3.01,0
119.59,110.67,403.0,Holiday,0,188,4.53,0
86.87,82.78,384.0,Regular,0,89,3.58,1
187.23,194.44,360.0,Weekend,0,55,4.77,1
100.31,115.94,445.0,Regular,1,51,3.37,1
192.84,174.48,336.0,Holiday,0,24,4.17,1
129.96,112.82,416.0,Holiday,1,123,3.22,1
144.73,137.73,337.0,Weekend,0,167,3.81,0
131.44,120.75,350.0,Weekend,0,87,4.76,0
69.41,60.0,424.0,Regular,0,169,4.22,1
106.37,95.22,520.0,Holiday,0,178,4.38,1
64.87,52.7,442.0,Regular,1,188,3.45,1
143.44,128.67,356.0,Holiday,0,24,4.85,1
117.03,134.39,456.0,Regular,0,29,4.25,0
166.7,152.47,288.0,Regular,1,133,3.21,1
83.07,71.25,424.0,Weekend,1,184,3.03,1
74.68,64.54,441.0,Weekend,1,75,3.03,1
110.95,128.27,463.0,Regular,0,105,3.1,1
188.99,199.22,435.0,Holiday,0,171,4.82,0
156.56,168.15,559.0,Holiday,1,119,3.72,0
112.84,97.03,309.0,Regular,1,163,3.6,1
127.59,141.04,371.0,Regular,0,21,3.83,1
62.63,58.96,398.0,Regular,0,162,3.82,1
197.69,188.2,279.0,Regular,0,188,3.48,0
149.96,152.99,309.0,Regular,0,82,3.18,1
92.81,105.7,376.0,Regular,0,196,3.22,0
137.87,149.02,332.0,Regular,0,173,4.2,1
66.42,82.02,490.0,Weekend,0,113,3.79,1
194.88,212.0,292.0,Regular,0,85,4.8,1
76.22,65.74,399.0,Weekend,0,137,3.93,0
147.2,144.16,458.0,Holiday,0,48,4.01,1
86.82,67.4,357.0,Regular,0,59,4.86,1
157.63,172.81,561.0,Holiday,1,30,4.0,1
166.52,152.71,314.0,Weekend,0,199,4.0,1
151.01,165.47,445.0,Weekend,1,145,3.73,1
142.17,135.35,328.0,Regular,1,106,4.42,1
183.87,178.6,318.0,Regular,0,109,3.78,0
61.79,43.36,469.0,Weekend,0,98,4.18,1
99.64,92.71,375.0,Weekend,0,122,3.89,1
87.24,102.78,456.0,Holiday,1,100,4.06,1
198.2,179.22,215.0,Regular,0,118,4.65,1
108.41,104.66,371.0,Regular,0,119,3.83,1
159.89,141.15,316.0,Weekend,1,150,3.46,0
152.71,147.55,359.0,Weekend,1,30,4.14,0
81.81,68.72,395.0,Regular,0,47,4.88,0
85.85,75.94,374.0,Regular,1,67,4.39,1
92.19,107.3,529.0,Holiday,0,47,3.62,0
111.67,109.11,417.0,Weekend,1,65,4.93,0
85.15,76.1,457.0,Weekend,0,74,3.69,0
52.95,56.52,419.0,Regular,1,102,4.97,1
181.91,167.59,227.0,Regular,0,138,3.38,1
194.84,185.22,290.0,Regular,0,21,5.0,0
101.24,103.09,342.0,Regular,0,163,3.15,1
100.78,90.28,426.0,Regular,1,30,4.43,1
51.06,58.23,493.0,Regular,0,22,4.48,1
152.04,151.7,434.0,Holiday,0,61,4.36,0
173.82,184.7,414.0,Weekend,0,176,4.56,1
71.99,89.92,477.0,Regular,0,111,3.94,0
73.95,58.58,361.0,Regular,1,178,3.11,1
168.51,161.9,515.0,Holiday,1,96,3.72,1
142.44,135.23,403.0,Weekend,1,172,4.28,1
56.73,42.78,424.0,Weekend,1,139,4.29,0
143.38,155.79,444.0,Weekend,0,153,3.39,1
96.34,106.73,501.0,Weekend,0,135,3.51,0
105.31,104.69,409.0,Regular,0,86,3.97,1
165.46,166.97,300.0,Regular,1,169,4.46,1
171.64,154.02,267.0,Regular,1,60,4.71,1
110.05,112.27,437.0,Regular,0,58,3.17,1
192.07,203.73,328.0,Regular,0,74,4.85,0
110.97,113.92,412.0,Weekend,0,177,4.86,1
165.78,156.39,398.0,Weekend,0,90,3.02,1
122.58,129.28,447.0,Holiday,1,149,4.01,1
184.63,179.09,294.0,Regular,0,27,4.17,1
186.16,187.96,381.0,Holiday,1,133,4.11,1
63.11,62.62,398.0,Regular,1,82,4.23,1
190.47,185.72,341.0,Weekend,1,116,4.01,0
173.83,182.59,381.0,Regular,1,175,3.59,1
168.7,184.05,328.0,Weekend,0,93,3.19,1
80.14,60.35,412.0,Regular,1,185,3.42,1
170.77,188.11,428.0,Weekend,0,37,4.48,1
177.52,177.98,394.0,Weekend,1,116,3.48,1
93.37,101.4,422.0,Regular,0,42,4.66,1
192.84,207.06,357.0,Regular,0,143,3.81,1
57.48,56.16,448.0,Regular,0,187,3.83,1
72.49,85.89,478.0,Regular,0,79,4.74,1
130.64,117.74,343.0,Regular,1,104,3.43,1
136.37,122.74,352.0,Regular,1,24,3.38,1
146.77,153.07,348.0,Weekend,0,118,4.97,1
52.55,67.35,466.0,Weekend,0,165,4.08,1
194.06,209.75,399.0,Holiday,1,185,3.38,0
56.69,62.44,423.0,Regular,0,130,3.33,1
71.46,72.48,433.0,Regular,1,176,4.72,1
52.1,45.36,463.0,Regular,0,173,4.2,0
135.03,154.23,392.0,Weekend,1,79,3.23,1
189.84,182.63,355.0,Weekend,1,183,4.77,1
149.89,159.66,315.0,Regular,0,133,3.89,1
